"","year","daynum","sampledate","stratFlag","thermocline","layer","temp","o2","tp","doc","baro","longwave","shortwave"
"44",2015,164,NA,NA,9.83247654416042,NA,19.4129375965455,NA,55.2129226189613,NA,98220,390.205833333333,206.503791666667
"45",2015,165,NA,NA,9.86662173480219,NA,19.552880424402,NA,55.0738379208295,NA,98220,404.630833333333,236.276
"46",2015,166,NA,NA,9.90076692544397,NA,19.6928232522584,NA,54.9347532226977,NA,98220,401.018333333333,182.975041666667
"47",2015,167,NA,NA,9.93491211608574,NA,19.8327660801149,NA,54.7956685245658,NA,98220,324.400833333333,327.780333333333
"48",2015,168,NA,NA,9.96905730672752,NA,19.9727089079713,NA,54.656583826434,NA,98220,351.41,303.3627125
"49",2015,169,NA,NA,10.0032024973693,NA,20.1126517358277,NA,54.5174991283021,NA,98220,372.212916666667,315.01725
"50",2015,170,NA,NA,10.0373476880111,NA,20.2525945636842,NA,54.3784144301703,NA,98220,307.0675,329.314083333333
"51",2015,171,NA,NA,10.0714928786528,NA,20.3925373915406,NA,54.2393297320384,NA,98220,354.218333333333,261.47075
"52",2015,172,NA,NA,10.1056380692946,NA,20.5324802193971,NA,54.1002450339066,NA,98220,360.51625,319.219708333333
"53",2015,173,NA,NA,10.1397832599364,NA,20.6724230472535,NA,53.9611603357748,NA,98220,387.922083333333,228.218708333333
"54",2015,174,2015-06-23,TRUE,10.1739284505782,"epi",20.8123658751099,8.69558487247142,53.8220756376429,NA,98220,323.64,329.513541666667
"55",2015,175,NA,NA,10.1614770522583,NA,20.8820384810085,NA,52.9920725626816,NA,98220,338.960425,307.4399625
"56",2015,176,NA,NA,10.1490256539384,NA,20.951711086907,NA,52.1620694877203,NA,98220,387.684166666667,255.906958333333
"57",2015,177,NA,NA,10.1365742556185,NA,21.0213836928055,NA,51.332066412759,NA,98220,364.8925,249.613333333333
"58",2015,178,NA,NA,10.1241228572986,NA,21.091056298704,NA,50.5020633377977,NA,98220,332.735420833333,323.66225
"59",2015,179,NA,NA,10.1116714589787,NA,21.1607289046025,NA,49.6720602628364,NA,98220,349.8658375,214.414708333333
"60",2015,180,NA,NA,10.0992200606588,NA,21.230401510501,NA,48.8420571878751,NA,98220,382.2875,197.707958333333
"61",2015,181,NA,NA,10.0867686623389,NA,21.3000741163995,NA,48.0120541129138,NA,98220,370.288333333333,292.151541666667
"62",2015,182,NA,NA,10.074317264019,NA,21.369746722298,NA,47.1820510379525,NA,98220,327.44,299.561791666667
"63",2015,183,NA,NA,10.0618658656991,NA,21.4394193281965,NA,46.3520479629912,NA,98220,300.484583333333,329.20275
"64",2015,184,NA,NA,10.0494144673792,NA,21.509091934095,NA,45.5220448880299,NA,98220,315.1775,328.90925
"65",2015,185,NA,NA,10.0369630690593,NA,21.5787645399935,NA,44.6920418130686,NA,98220,343.844170833333,322.936625
"66",2015,186,NA,NA,10.0245116707394,NA,21.6484371458921,NA,43.8620387381074,NA,98220,353.079166666667,323.384958333333
"67",2015,187,NA,NA,10.0120602724195,NA,21.7181097517906,NA,43.0320356631461,NA,98220,391.844166666667,244.534458333333
"68",2015,188,NA,NA,9.99960887409963,NA,21.7877823576891,NA,42.2020325881848,NA,98220,350.455833333333,294.144083333333
"69",2015,189,2015-07-08,TRUE,9.98715747577974,"epi",21.8574549635876,7.97968570333461,41.3720295132235,5.16847882330395,98220,351.631666666667,296.824879166667
"70",2015,190,NA,NA,10.0246925145838,NA,21.9921510722361,NA,41.0887639169669,NA,98220,364.244166666667,270.572083333333
"71",2015,191,NA,NA,10.0622275533879,NA,22.1268471808847,NA,40.8054983207104,NA,98220,356.272916666667,295.0598375
"72",2015,192,NA,NA,10.099762592192,NA,22.2615432895333,NA,40.5222327244539,NA,98220,366.790004166667,259.982166666667
"73",2015,193,NA,NA,10.1372976309961,NA,22.3962393981818,NA,40.2389671281974,NA,98220,383.660833333333,314.098291666667
"74",2015,194,NA,NA,10.1748326698002,NA,22.5309355068304,NA,39.9557015319409,NA,98220,420.12,287.956166666667
"75",2015,195,NA,NA,10.2123677086042,NA,22.6656316154789,NA,39.6724359356844,NA,98220,376.29375,282.25825
"76",2015,196,NA,NA,10.2499027474083,NA,22.8003277241275,NA,39.3891703394279,NA,98220,331.354583333333,316.997625
"77",2015,197,NA,NA,10.2874377862124,NA,22.935023832776,NA,39.1059047431713,NA,98220,368.24,102.693958333333
"78",2015,198,NA,NA,10.3249728250165,NA,23.0697199414246,NA,38.8226391469148,NA,98220,422.955833333333,260.67375
"79",2015,199,NA,NA,10.3625078638206,NA,23.2044160500732,NA,38.5393735506583,NA,98220,413.555833333333,266.388208333333
"80",2015,200,NA,NA,10.4000429026247,NA,23.3391121587217,NA,38.2561079544018,NA,98220,360.15875,306.708166666667
"81",2015,201,2015-07-20,TRUE,10.4375779414288,"epi",23.4738082673703,7.63009674582234,37.9728423581453,NA,98220,368.101666666667,265.784875
"82",2015,202,NA,NA,10.476379400319,NA,23.4972509109185,NA,37.6895767618888,NA,98220,329.314170833333,316.851583333333
"83",2015,203,NA,NA,10.5151808592092,NA,23.5206935544666,NA,37.4063111656323,NA,98220,346.822916666667,280.429375
"84",2015,204,NA,NA,10.5539823180994,NA,23.5441361980148,NA,37.1230455693757,NA,98220,356.629166666667,307.8147125
"85",2015,205,NA,NA,10.5927837769897,NA,23.567578841563,NA,36.8397799731192,NA,98220,361.298333333333,273.268291666667
"86",2015,206,NA,NA,10.6315852358799,NA,23.5910214851112,NA,36.5565143768627,NA,98220,376.714166666667,309.4635
"87",2015,207,NA,NA,10.6703866947701,NA,23.6144641286594,NA,36.2732487806062,NA,98220,383.457916666667,244.201958333333
"88",2015,208,NA,NA,10.7091881536603,NA,23.6379067722076,NA,35.9899831843497,NA,98220,369.030416666667,301.837041666667
"89",2015,209,NA,NA,10.7479896125506,NA,23.6613494157557,NA,35.7067175880932,NA,98220,393.463333333333,258.099625
"90",2015,210,NA,NA,10.7867910714408,NA,23.6847920593039,NA,35.4234519918367,NA,98220,367.120416666667,304.390083333333
